#,Kaebuse kuupäev,Kaebuse aasta,Väljaanne,Kaebuse sisu,Lahendi tulemus1,Lahendi tulemus2,Lahendi kuupäev,Otsuse sisu,Otsuse liik,Lahendi liik,Väljaande nimi,Väljaande liik,Koodeks,1.2,1.4,1.5,1.6,2.3,3.1,3.2,3.3,3.5,3.6,3.7,4.1,4.2,4.3,4.4,4.6,4.7,4.8,4.9,4.10,4.11,4.12,5.1,5.2,5.3,6.1,Koodeksipunkte,Lingid
138,03.05.06,2006,Eesti Päevaleht 21.04.06 Kus on linnavolinik Tõnis Bittmani parkimiskaart? ,"Kaebaja leiab, et artikkel sisaldab moonutatud ja eksitavat infot, kusjuures andmete paikapidavust pole tema käest kontrollitud ega kommentaari küsitud. ",pressinõukogu otsus,pressinõukogu otsus,17.05.06,"TAUNIV: Leht rikkus eetikakoodeksi punkti 4.2., mis kohustab konflikti sisaldava materjali korral ajakirjanikku kuulama ära kõik osapooled. Vaidlusaluses artiklis pole Tõnis Bittmani asjasse puutuvate selgituste saamiseks ära kuulatud. ",tauniv,tauniv,Eesti Päevaleht,kirjutav meedia,['4.2'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://epl.delfi.ee/artikkel/51037017/kus-on-linnavolinik-tonis-bittmani-parkimiskaart
139,12.05.06,2006,Kanal 2 04.05.06 Reporteri uudislõik sundüürnike piketist ,Kaebaja peab uudislõiku eksitavaks ja sundüürnikke solvavaks. ,pressinõukogu otsus,pressinõukogu otsus,14.06.06,"ÕIGEKSMÕISTEV: Pressinõukogu leiab, et uudislõigus said sõna erinevad osapooled ning selles ei ole fakte moonutatud. Pressinõukogu arvates on uudislõigust aru saada, et jutt käib vaid turuhinnast madalama hinnaga korteri müügist. ",õigeksmõistev,õigeksmõistev,Kanal2,rääkiv meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://kanal2.postimees.ee/
140,15.05.06,2006,Maaleht 16.02.06 Vormsilased karastavad lambaid ,"Kaebaja pole rahul, et artikkel põhineb anonüümsetel allikatel, kuid süüdistatavad on selles selgelt äratuntavad. Samuti pole kaebaja rahul, et lambakasvatajatelt pole kommentaare võetud ega vastulause võimalust antud. ",pressinõukogu otsus,pressinõukogu otsus,14.06.06,"ÕIGEKSMÕISTEV: Artikkel ei ole negatiivse alatooniga ning sõna on antud nii lambakasvatajale kui välipidamise vastasele. Artiklist ei nähtu, et see on kirjutatud kaebuse esitaja halvustamiseks; artiklis pole tehtud sellesuunalisi vihjeid, rääkimata kaebuse esitaja nimepidi mainimisest. Selgelt on esiplaanil väitlus lammaste välipidamise teemal. ",õigeksmõistev,õigeksmõistev,Maaleht,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://maaleht.delfi.ee/artikkel/95192157/lihtne-elu-tallinna-tudrukud-karjatavad-austria-magedes-lambaid-ja-viskavad-laudas-sonnikut
142,12.06.06,2006,Narvskaja Gazeta 25.05.06 Narva Bussivedude küpseks saamise aeg ,"Kaebaja meelest on artiklis segi uudised, arvamused ja oletused ning kaebaja vastulauset on järgmises lehenumbris toimetuse poolt kommenteeritud. ",pressinõukogu otsus,pressinõukogu otsus,06.09.06,"TAUNIV: Leht eksis koodeksi punkti 5.2. vastu, mis näeb ette, et vastulause avaldatakse toimetusepoolsete hinnanguliste kommentaarideta. Pressinõukogu arvates ei oma tähtsust, millist pealkirja kandis kaebaja kirjutis, sest sisuliselt oli tegu vastulausega. Selle kommenteerimine toimetuse poolt on taunitav. ",tauniv,tauniv,Narvskaja Gazeta,kirjutav meedia,['5.2'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,link leidmata
143,26.06.06,2006,Vesti Dnja 05.06.06 Ühinemine ei lisa autoriteeti ,"Artikkel sisaldab kaebaja meelest väljamõeldud fakte. Samuti pole kaebaja rahul, et leht ei avaldanud vastulauset. ",pressinõukogu otsus,pressinõukogu otsus,06.09.06,"TAUNIV: Leht rikkus eetikakoodeksi punkti 4.1., mille järgi peavad uudised, arvamused ja oletused olema selgesti eristatavad. Pressinõukogu meelest on tegu väga selge arvamuslooga, mille ilmumine uudisteküljel on lugejaid eksitav. Samuti on rikutud punkti 5.2., mille järgi on süüdistuste korral faktivigade ja tsitaatide parandamiseks õigus vastulausele. Vesti Dnja ei võimaldanud aga kaebajal vastulauset avaldada. ",tauniv,tauniv,Vesti Dnja,kirjutav meedia,"['4.1', '5.2']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,http://vana.meedialiit.ee/pressinoukogu/kaebused.php
144,01.08.06,2006,Eesti Ekspress 20.07.06 Foto leheküljel A27 ,"Foto kahjustab Pärnus toimunud ürituse ""Pidu Palmisaarel"", ürituse turvafirma ja Sky Plusi kaubamärgi mainet. ",pressinõukogu otsus,pressinõukogu otsus,06.09.06,"ÕIGEKSMÕISTEV: Eesti Ekspress ei ole rikkunud head ajakirjandustava. Pressinõukogu pädevuses ei ole otsustada, kas pildil viibinud isik viibis Sky Plusi üritusel või mitte, kuid samas ei näe Pressinõukogu põhjust kahelda foto autori sõnades. Pressinõukogu pädevuses on anda hinnang, kas väljaanne on rikkunud head ajakirjandustava või mitte. Pressinõukogu ei anna hinnangut firma kaubamärgi ja ürituse korraldamise maine kahjustamise kohta. ",õigeksmõistev,õigeksmõistev,Eesti Ekspress,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ekspress.delfi.ee/
147,22.08.06,2006,SL Õhtuleht 25.07.06 Riik maksab Seli firmale aastas 16 miljonit krooni renti ,"Kaebaja peab artiklit vastuoluliseks, ebaobjektiivseks ning tema mainet kahjustavaks. ",pressinõukogu otsus,pressinõukogu otsus,04.10.06,"ÕIGEKSMÕISTEV: Pressinõukogu ei näe põhjust kahelda avaldatud faktides, mida esitab artiklis Tartu endine linnapea Tõnis Lukas või mis on pädevate ametnike poolt varem ajakirjanduses avaldatud. Kaebaja ei lükka ise ühtegi fakti oma kaebuses ega lehele saadetud vastulauses ümber. Lehel puudus vajadus Neinar Seli vastulause avaldamiseks, kuna kaebaja ei paranda selles tsitaate ega fakte. Ajakirjaniku erakondlik kuuluvus ei ole Pressinõukogu meelest antud loo puhul oluline, kuna ajakirjanik pole enda ja lehe kinnitusel Keskerakonnaga enam seotud. ",õigeksmõistev,õigeksmõistev,Õhtuleht,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.ohtuleht.ee/
148,28.08.06,2006,Postimees 17.08.06 Palgamõrvar südamesõbranna tapmiseks? ,"Kaebajad pole rahul nimede avaldamisega lehes ning leiavad, et artikkel on tekitanud neile seetõttu põhjendamatuid kannatusi. ",pressinõukogu otsus,pressinõukogu otsus,04.10.06,"ÕIGEKSMÕISTEV: Täisnimede avaldamine ei saanud kuidagi tekitada põhjendamatuid kannatusi, sest mehed olid avalikul kohtuistungil tunnistaja rollis ning hoidsid ära mõrva. Antud artiklis avaldatut oli vaja avalikkusel teada, samuti olid avalikkuse jaoks olulised protsessis osalejate nimed. Pressinõukogu märgib, et tegu oli avaliku kohtuistungiga, mida kaebajad isegi tunnistavad. ",õigeksmõistev,õigeksmõistev,Postimees,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.postimees.ee/1569265/palgamorvar-sudamesobranna-tapmiseks
150,14.09.06,2006,Äripäev 07.09.06 Ilona Saari asub Preatoni vastu tunnistama videotehnika abil ,Kaebaja peab artiklis avaldatud fakte valeks ja eksitavaks. ,pressinõukogu otsus,pressinõukogu otsus,04.10.06,"ÕIGEKSMÕISTEV: Leht ei ole rikkunud head ajakirjandustava. Artiklis avaldatud faktid tuginevad allikatele, kelle väidetes puudub alus kahelda. Äripäeva kinnitusel pärineb väide, et Ilona Saari hoiab kohtust kõrvale, prokuratuuri andmetel. ",õigeksmõistev,õigeksmõistev,Äripäev,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://maksumaksjad.ee/maksu-uudised/ilona-saari-asub-preatoni-vastu-tunnistama-videotehnika-abil/
154,13.10.06,2006,Järva Teataja 30.09.06 Kaklejad said lasteaias sildid kaela ,Kaebaja meelest sisaldab artikkel tõendamata fakte ning kõigi süüdistuste kommenteerimiseks talle sõna ei antud. Samuti ei saanud kaebaja võimalust vastulauseks samas lehenumbris. ,pressinõukogu otsus,pressinõukogu otsus,08.11.06,"TAUNIV: Leht rikkus eetikakoodeksi punkti 3.5, mille järgi peab toimetus eelkõige kriitilise materjali puhul kontrollima info tõesust ja allikate usaldusväärsust. PN hinnangul on tegu murettekitava materjaliga, mis toetub anonüümsete allikate subjektiivsetele väidetele ning milles esitatud fakte ei ole põhjalikult analüüsitud. Pressinõukogu leiab, et ajakirjanik oleks pidanud avaldatud faktidele saama kinnitust mitmest eri allikast ning seejuures ka allikad avaldama. Samuti leiab Pressinõukogu, et lasteaia juhataja Marju Võsu on küll artiklis sõna saanud, kuid tema kommentaar oleks pidanud puudutama eraldi igat süüdistust. Praegusel kujul jätab artikkel mulje, et Marju Võsu pole saanud võimalust igat süüdistust eraldi kommenteerida. ",tauniv,tauniv,Järva Teataja,kirjutav meedia,['3.5'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://jarvateataja.postimees.ee/2067061/kaklejad-said-lasteaias-sildid-kaela
155,23.10.06,2006,Sl Õhtuleht 09.09.06 Miks peaksin elupäästja hülgama ,"Kaebaja leiab, et artikkel on solvav ning sisaldab valeinfot. ",pressinõukogu otsus,pressinõukogu otsus,14.12.06,"ÕIGEKSMÕISTEV: Pressinõukogul ei ole alust kahtlustada ajakirjanikku valetsitaatide esitamises. Samuti ei leia Pressinõukogu artiklist valefakte, millele oma kaebuses juhib tähelepanu Heili Talts. ",õigeksmõistev,õigeksmõistev,Õhtuleht,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://elu.ohtuleht.ee/205411/miks-peaksin-elupaastja-hulgama
156,30.10.06,2006,Narvskaja Gazeta 21.10.06 Narva Bussiveod: viis aastat väljaspool seadust ,"Kaebaja meelest on pealkiri eksitav ning sellest jääb lugejale muljet, et AS Narva Bussiveod tegevus on väljaspool seadust. ",pressinõukogu otsus,pressinõukogu otsus,14.12.06,"ÕIGEKSMÕISTEV: Pressinõukogu hinnangul on artiklis juttu pigem Narva linnavõimude tegemata tööst, mitte Narva Bussivedude tegevusest. Artiklis on sõna saanud erinevad osapooled ning kriitika ja selle vastuväited on tasakaalus. Artikli pealkiri ei ole eksitav, vaid võtab kokku artikli sisu. ",õigeksmõistev,õigeksmõistev,Narvskaja Gazeta,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://meedialiit.ee/kaebused-2006/
157,09.11.06,2006,"Põhjarannik 09.11.06 ""Palun vabandust... Aga tõesti on naljakas!"" ",Kaebajale tekitas tema autost luba küsimata tehtud foto avaldamine otsest materiaalset kahju. ,pressinõukogu otsus,pressinõukogu otsus,14.12.06,"ÕIGEKSMÕISTEV: Fotode tegemiseks polnud vaja luba küsida, kuna tegemist oli suure maantee ääres juhtunuga, kust sõitsid mööda sajad autod ning avariis kannatanuid ei olnud. Pressinõukogu hinnangul on avalikkusel vaja teada saada ausat ja mitmekülgset infot. Fotol olnud autonumber küll avalikkust ei huvitanud, kuid tänu fotodele sai eeldatav autoostja infot, mida ilmselt sooviti varjata. ",õigeksmõistev,õigeksmõistev,Põhjarannik,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://meedialiit.ee/kaebused-2006/
158,15.12.06,2006,Vesti Nedeli Den za Dnjom 15.12.06 Konflikt õigeusu kirikus ,"Kaebaja meelest sisaldab artikkel valeinfot ning põhjustab talle seeläbi kannatusi. Kaebaja ei ole rahul, et ajakirjanik ei pidanud kinni kokkuleppest jätta ta nimi avalikustamata. ",pressinõukogu otsus,pressinõukogu otsus,01.02.07,"TAUNIV: Leht rikkus eetikakoodeksi punkti 4.9., mis näeb ette, et inimese eraelu puutumatust rikkuvaid materjale avaldatakse vaid juhul, kui avalikkuse huvid kaaluvad üles inimese õiguse privaatsusele. Pressinõukogu hinnangul ei ole isaduse küsimus artikli seisukohast oluline. Pressinõukogu leiab samuti, et lapse toomine artiklisse rikub lapse eraelulist puutumatust. ",tauniv,tauniv,Den za Dnjom,kirjutav meedia,['4.9'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,https://meedialiit.ee/kaebused-2006/
159,18.12.06,2006,Vesti Nedeli Den za Dnjom 15.12.06 Konflikt õigeusu kirikus ,"Kaebaja leiab, et artikkel sisaldab eksitavat infot, valefakte ning rikub tema eraelu puutumatust. ",pressinõukogu otsus,pressinõukogu otsus,01.02.07,"ÕIGEKSMÕISTEV: Kaebaja nimi on avaldatud seoses kahe kirjaliku dokumendiga ning kaebaja kohta ei ole artiklis esitatud kriitikat ega teda tahetud solvata. Pressinõukogu leiab, et mittetulundusühingus toimuv peab olema avalikkuse veelgi suurema avalikkuse tähelepanu all kui riigisektor või erasektor ning koguduse liikmetel on vaja teada, mis kirikus toimub ning kes on konflikti osapooled. ",õigeksmõistev,õigeksmõistev,Den za Dnjom,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://meedialiit.ee/kaebused-2006/
160,01.02.07,2007,Äripäev 22.01.07 Tarmo Noot nõuab Hillar Tederilt 11 mln ,"Kaebaja leiab, et artikkel sisaldab valefakte, on ühepoolne ning kahjustab tema mainet. ",pressinõukogu otsus,pressinõukogu otsus,15.03.07,"ÕIGEKSMÕISTEV: Äripäev ei ole eksinud ajakirjanduseetika koodeksi vastu. Pressinõukogu hinnangul on artiklist näha, et Äripäeva ajakirjanik üritas Tarmo Noodiga ühendust saada. Samas leiab Pressinõukogu, et ajakirjanik peaks hoiduma uudisartiklis hinnangutest neid samas artiklis põhjendamata. ",õigeksmõistev,õigeksmõistev,Äripäev,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://majandus.postimees.ee/1621675/noot-nouab-tederilt-11-miljonit
161,02.02.07,2007,Eesti Päevaleht 01.02.07 Reps nõuab trahviga ähvardades haridusministeeriumi ülistamist ,"Artikkel sisaldab kaebaja hinnangul ebatäpset ja eksitavat infot ning artiklis on segamini uudised, arvamused ja olemused. Kaebaja leiab, et artikkel kahjustab ministeeriumi ja haridusminister Mailis Repsi mainet. ",pressinõukogu otsus,pressinõukogu otsus,15.03.07,"TAUNIV: Leht rikkus eetikakoodeksi punkti 4.1, mis näeb ette, et uudismaterjal põhinegu tõestataval ja tõenditega tagatud faktilisel informatsioonil. Pressinõukogu hinnangul on Eesti Päevaleht teinud artiklis kaks faktiviga: lepingud ei ole Mailis Repsi isiklik initsiatiiv ning Misso valla leppetrahvi piirmäär on 2, mitte 5 nagu kirjas artiklis. Mõlemad faktivead lükkab haridusministeerium oma kaebuses ümber. ",tauniv,tauniv,Eesti Päevaleht,kirjutav meedia,['4.1'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://epl.delfi.ee/artikkel/51073744/reps-nouab-trahviga-ahvardades-haridusministeeriumi-ulistamist
162,16.02.07,2007,Koit 08.02.07 Valimisreklaami avaldamine ,"Kaebaja ei ole rahul, et tema reklaamtekst ilmus ilma tasulise teksti viiteta ning oli serveeritud tavalise kaastööna, mille juurde lisati anonüümne halvustav kommentaar. ",pressinõukogu otsus,pressinõukogu otsus,15.03.07,"TAUNIV: Leht rikkus eetikakoodeksi punkti 6.1., mille järgi peab reklaam olema auditooriumi jaoks selgelt eristatud ajakirjanduslikust materjalist. Valimisreklaam Koidus ei olnud lugeja jaoks selgelt eristatud, sest ei kandnud kirja „Tasutud tekst” ega olnud ka kujunduslikult muust tekstist eristatav. Lugejakirjadesse tuleb suhtuda suurema tähelepanuga ning kirja autori kontaktandmed või elukoht olema toimetuse jaoks tuvastatavad, vastasel korral tuleks kiri jätta avaldamata. ",tauniv,tauniv,Koit,kirjutav meedia,['6.1'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,https://meedialiit.ee/kaebused-2007/
163,19.02.07,2007,MK-Estonia 03.10.06 Aibolit-eksperimentaator ,"Artikkel sisaldab süüdistusi ja valefakte kaebaja kohta. Kaebaja ei ole rahul ka, et toimetus ei avaldanud tema vastulauset. ",pressinõukogu otsus,pressinõukogu otsus,12.04.07,"ÕIGEKSMÕISTEV: Artiklis esitatud väited on pärit allikate suust ning süüdistuste ümber lükkamiseks pakuti ka Andrei Sokolovile sõna. Kaebaja keeldumine kommentaarist on artikli lõpus välja toodud. Pressinõukogu hinnangul on toimetuse otsustada, millisel kujul ja kui suures mahus vastulause avaldada. Kuna leht avaldas Andrei Sokolovi õienduse kohe järgmises numbris, ei ole toimetusele midagi ette heita. ",õigeksmõistev,õigeksmõistev,MK-Estonia,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.mke.ee/
164,26.02.07,2007,Postimees 21.02.07 Riigikogu valimised. Ringkonnad ,"Kaebaja hinnangul on lugejatele esitatud erakondade nimekirjad eksitavalt, sest ära on toodud kuue erakonna nimekirjad ja ülejäänud erakondade nimekirju avaldatud ei ole. ",pressinõukogu otsus,pressinõukogu otsus,10.05.07,"ÕIGEKSMÕISTEV: Leht ei ole rikkunud ajakirjanduseetika koodeksit. Pressinõukogu hinnangul on ajakirjandusel õigus valida, milliseid erakondi tutvustada ja milliseid mitte. Samas juhib Pressinõukogu tähelepanu sellele, et selguse huvides oleks võinud leheküljel olla selgitus, mille alusel Postimees oma valiku tegi. ",õigeksmõistev,õigeksmõistev,Postimees,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.postimees.ee/term/83562/riigikogu-valimised
165,27.02.07,2007,"Eesti Ekspress 08.02.07 ÄRA LOE! ""Aastaraamat Kes? MIs? Kus? 2007"" ","Kaebaja leiab, et arvamuslugu sisaldab valefakte ning solvanguid. ",pressinõukogu otsus,pressinõukogu otsus,10.05.07,"ÕIGEKSMÕISTEV: Igal lehel õigus arvamusvabadusele. Antud artikkel näitab loo kirjutaja hinnanguid, millega lugeja võib nõustuda või mitte. Pressinõukogu lähtub oma töös ajakirjanduseetika koodeksist. Pressinõukogu hinnangul ei ole Eesti Ekspress rikkunud ajakirjanduseetika koodeksit. Pressinõukogu möönab, et kaebuses esile toodud väljendid võivad olla tõlgendatavad solvavatena ja sellisena riivata või rikkuda isiku õigusi, kuid Pressinõukogu ei saa võtta enda kanda kohtu funktsioone, väljuda oma pädevuse raamidest ja eetikakoodeksi sätetest. ",õigeksmõistev,õigeksmõistev,Eesti Ekspress,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://meedialiit.ee/kaebused-2007/
166,02.03.07,2007,Eesti Päevaleht 04.01.07 Lapini graafilised lehed kadusid salapäraselt galeristi autost ,"Kaebaja hinnangul sisaldab artikkel oletusi, mis uudisesse ei sobi ning ka valefakte. Samuti ei ole kaebaja rahul, et temale artiklis sõna ei antud. ",pressinõukogu otsus,pressinõukogu otsus,12.04.07,"ÕIGEKSMÕISTEV: Leht ei rikkunud ajakirjanduseetika koodeksit, sest erinevad osapooled on sõna saanud. Pressinõukogul ei ole põhjust kahelda Eesti Päevalehe väites, et Tiit Rebane käis toimetuses artikli autoriga kohtumas. Pressinõukogu usub, et artiklis on kõik esitatud faktid õiged, kuna kaebaja ei lükka ühtegi fakti ümber ning fakte kinnitavad mitmed allikad, sealhulgas ka kaebaja ise. Repliigi kohta leiab Pressinõukogu, et see ei ole laimava sisuga ning tugineb artiklile. ",õigeksmõistev,õigeksmõistev,Eesti Päevaleht,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://epl.delfi.ee/artikkel/51070037/lapini-graafilised-lehed-kadusid-salaparaselt-galeristi-autost
167,12.03.07,2007,Äripäev 06.03.07 Luik pitsitab Ragn-Sellsi ,Kaebaja hinnangul edastab artikkel jõustumata kohtuotsusele tuginedes Ragn-Sellsi kohta negatiivset ja süüdistavat infot. ,pressinõukogu otsus,pressinõukogu otsus,12.04.07,"ÕIGEKSMÕISTEV: Leht ei eksinud hea ajakirjandustava vastu. Ajakirjandusel on õigus kajastada kohtuotsuseid ning anda seeläbi avalikkusele edasi infot. Pressinõukogu leiab, et Äripäev on käitunud korrektselt, kuna artiklis on kaebaja kommentaar kohtuostsuse edasi kaebamise kohta. ",õigeksmõistev,õigeksmõistev,Äripäev,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://arileht.delfi.ee/artikkel/15275850/luik-pitsitab-ragn-sellsi
169,08.04.07,2007,Eesti Ekspress 05.04.07 Jüri Pihli hirmkallis otsus ,"Kaebaja leiab, et artiklis on faktidele mittevastavaid väiteid. Samuti ei ole kaebaja rahul artikli sõnakasutusega. ",pressinõukogu otsus,pressinõukogu otsus,10.05.07,"ÕIGEKSMÕISTEV: Leht ei ole rikkunud head ajakirjandustava. Pressinõukogu hinnangul on sõna saanud erinevad osapooled ning kui kaebaja otsustas osadele küsimustele vastamata jätta, siis on see tema valik. Artikli stiili osas Pressinõukogu otsust ei langeta: autoritel ja toimetustel on õigus valida artiklite stiili. ",õigeksmõistev,õigeksmõistev,Eesti Ekspress,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ekspress.delfi.ee/artikkel/69103193/juri-pihli-hirmkallis-otsus
170,12.04.07,2007,Nädaline 13.01.07 Põlenud maja ehitatakse üles ,"Kaebaja leiab, et artikkel rikub tema eraelu puutumatust ning artiklis esitatud info on ajakirjaniku fantaasia. ",pressinõukogu otsus,pressinõukogu otsus,10.05.07,"ÕIGEKSMÕISTEV: Leht ei ole eksinud ajakirjanduskoodeksi vastu. Pressinõukogu hinnangul on Rapla peatänava ääres olev põlenud maja avaliku huvi objekt ning seetõttu on Raplamaa inimesed õigustatud saama infot, mis majast saab. Uudises avaldatu ei riku Pressinõukogu hinnangul kaebaja eraelu puutumatust. Uudis on tasakaalustatud, sõna on antud ka majaomanikule. ",õigeksmõistev,õigeksmõistev,Nädaline,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://meedialiit.ee/kaebused-2007/
171,25.04.07,2007,Lääne Elu 19.04.07 Kaasiku kohtuasi uuele ringile ,"Kaebaja leiab, et artikkel sisaldab tema kohta ebaõigeid faktilisi andmeid ning rikub tema huve ja õigusi. ",pressinõukogu otsus,pressinõukogu otsus,07.06.07,"ÕIGEKSMÕISTEV: Leht ei eksinud ajakirjanduseetika koodeksi vastu. Pressinõukogu hinnangul on ajaleht korrektselt käitunud nii uudist kui ka õiendit avaldades. Pressinõukogu on seisukohal, et lehel on õigus avaldada infot kohtuotsuste ja pooleliolevate kaasuste kohta ning reeglina kohtuotsust kajastavale uudisele kommentaare ei küsita. ",õigeksmõistev,õigeksmõistev,Lääne Elu,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://online.le.ee/2022/03/07/omavalitsused-kusivad-tee-ehituseks-raha/
172,09.05.07,2007,Äripäev 27.02.07 Ärge neid valige! ,"Kaebaja ei ole rahul, et leht jättis ta vastulause avaldamata. Samuti leiab kaebaja, et sellise artikliga mõjutas ajaleht valimistulemust. ",pressinõukogu otsus,pressinõukogu otsus,07.06.07,"ÕIGEKSMÕISTEV: Leht ei eksinud ajakirjanduseetika koodeksi vastu, sest igal inimesel on õigus oma arvamust avaldada. Kuna kaebaja ei lükanud antud arvamusartiklis ühtegi fakti ümber, siis ei ole alust lehte hukka mõista. Tegu oli arvamusartikliga ning see ei saanudki osapoolte kommentaare sisaldada. Pressinõukogu leiab, et Toomas Alatalu vastuse avaldamata jätmisega ei ole head ajakirjandustava rikutud, sest vastulausega ei parandatud faktivigu või tsitaate. ",õigeksmõistev,õigeksmõistev,Äripäev,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://meedialiit.ee/kaebused-2007/
173,02.06.07,2007,Eesti Päevaleht 09.05.07 Narva kooliõpilased kardavad täna volikogu korraldatud kontserdile minna ,"Kaebaja leiab, et artikkel diskrediteerib teda ning sisaldab valeväiteid. ",pressinõukogu otsus,pressinõukogu otsus,30.08.07,"TAUNIV: Leht rikkus ajakirjanduseetika koodeksi punkti 5.1, mis näeb ette, et kui kellegi kohta avaldatakse süüdistusi, tuleb talle võimaluse korral pakkuda kommentaari võimalust samas numbris. Pressinõukogu hinnangul on uudises tegu kaudse süüdistusega kaebaja aadressil. ",tauniv,tauniv,Eesti Päevaleht,kirjutav meedia,['5.1'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://epl.delfi.ee/artikkel/51086294/narva-kooliopilased-kardavad-tana-volikogu-korraldatud-kontserdile-minna?
176,12.07.07,2007,Postimees 03.07.07 Müüdist nimega e-riik ehk kuidas ma nime vahetasin ,"Kuna arvamusartikkel sisaldab faktivigu, taotles KMA selgituse avaldamist, kuid leht jättis selle avaldamata. ",pressinõukogu otsus,pressinõukogu otsus,30.08.07,"ÕIGEKSMÕISTEV: Kuna tegu on arvamuslooga, mille autor on kõrge riigiametnik, ei olnud Pressinõukogu hinnangul toimetusel põhjust faktides kahelda ja neid kontrollida. Pressinõukogu hinnangul vaidlustab KMA vaid ühe fakti, mis ei leia kinnitust ega ole artikli olulisim osa ning loo ideed ja tegelikkust ei moonuta. ",õigeksmõistev,õigeksmõistev,Postimees,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://meedialiit.ee/kaebused-2007/
